Time, Mass, Net Force, Y-Acceleration, Y-velocity, Altitude
196.875000, 83162.425532, 162123.645677, 1.949482, 2123.403821, 174630.016324
197.000000, 83162.425532, 162186.159572, 1.950234, 2123.647600, 174895.472274
197.125000, 82768.085106, 165908.170909, 2.004494, 2123.898162, 175160.959544
197.250000, 82768.085106, 165970.387637, 2.005246, 2124.148817, 175426.478146
197.375000, 82768.085106, 166032.604095, 2.005998, 2124.399567, 175692.028092
197.500000, 82768.085106, 166094.820285, 2.006750, 2124.650411, 175957.609394
197.625000, 82768.085106, 166157.036209, 2.007501, 2124.901348, 176223.222062
197.750000, 82768.085106, 166219.251872, 2.008253, 2125.152380, 176488.866110
197.875000, 82768.085106, 166281.467274, 2.009005, 2125.403506, 176754.541548
198.000000, 82768.085106, 166343.682420, 2.009756, 2125.654725, 177020.248389
198.125000, 82373.744681, 170063.023920, 2.064529, 2125.912791, 177285.987487
198.250000, 82373.744681, 170124.942348, 2.065281, 2126.170952, 177551.758856
198.375000, 82373.744681, 170186.860723, 2.066033, 2126.429206, 177817.562507
198.500000, 82373.744681, 170248.779050, 2.066785, 2126.687554, 178083.398451
198.625000, 82373.744681, 170310.697330, 2.067536, 2126.945996, 178349.266701
198.750000, 82373.744681, 170372.615566, 2.068288, 2127.204532, 178615.167267
198.875000, 82373.744681, 170434.533760, 2.069040, 2127.463162, 178881.100162
199.000000, 82373.744681, 170496.451914, 2.069791, 2127.721886, 179147.065398
199.125000, 81979.404255, 174213.125363, 2.125084, 2127.987521, 179413.063838
199.250000, 81979.404255, 174274.747232, 2.125836, 2128.253251, 179679.095495
199.375000, 81979.404255, 174336.369266, 2.126587, 2128.519074, 179945.160379
199.500000, 81979.404255, 174397.991466, 2.127339, 2128.784991, 180211.258503
199.625000, 81979.404255, 174459.613835, 2.128091, 2129.051003, 180477.389878
199.750000, 81979.404255, 174521.236375, 2.128842, 2129.317108, 180743.554517
199.875000, 81979.404255, 174582.859087, 2.129594, 2129.583307, 181009.752430
200.000000, 81979.404255, 174644.481974, 2.130346, 2129.849601, 181275.983630
200.125000, 81585.063830, 178358.489058, 2.186166, 2130.122871, 181542.248989
200.250000, 81585.063830, 178419.816080, 2.186918, 2130.396236, 181808.548519
200.375000, 81585.063830, 178481.143479, 2.187669, 2130.669695, 182074.882230
200.500000, 81585.063830, 178542.471258, 2.188421, 2130.943247, 182341.250136
200.625000, 81585.063830, 178603.799418, 2.189173, 2131.216894, 182607.652248
200.750000, 81585.063830, 178665.127961, 2.189924, 2131.490634, 182874.088577
200.875000, 81585.063830, 178726.456888, 2.190676, 2131.764469, 183140.559136
201.000000, 81585.063830, 178787.786202, 2.191428, 2132.038397, 183407.063936
201.125000, 81190.723404, 182499.128516, 2.247783, 2132.319370, 183673.603857
201.250000, 81190.723404, 182560.162371, 2.248535, 2132.600437, 183940.178912
201.375000, 81190.723404, 182621.196815, 2.249286, 2132.881598, 184206.789111
201.500000, 81190.723404, 182682.231848, 2.250038, 2133.162853, 184473.434468
201.625000, 81190.723404, 182743.267473, 2.250790, 2133.444201, 184740.114993
201.750000, 81190.723404, 182804.303691, 2.251542, 2133.725644, 185006.830699
201.875000, 81190.723404, 182865.340503, 2.252294, 2134.007181, 185273.581596
202.000000, 81190.723404, 182926.377911, 2.253045, 2134.288812, 185540.367698
202.125000, 80796.382979, 186635.056958, 2.309943, 2134.577554, 185807.189892
202.250000, 80796.382979, 186695.799302, 2.310695, 2134.866391, 186074.048191
202.375000, 80796.382979, 186756.542443, 2.311447, 2135.155322, 186340.942606
202.500000, 80796.382979, 186817.286382, 2.312199, 2135.444347, 186607.873150
202.625000, 80796.382979, 186878.031120, 2.312950, 2135.733466, 186874.839833
202.750000, 80796.382979, 186938.776660, 2.313702, 2136.022679, 187141.842668
202.875000, 80796.382979, 186999.523001, 2.314454, 2136.311985, 187408.881666
203.000000, 80796.382979, 187060.270146, 2.315206, 2136.601386, 187675.956839
203.125000, 80402.042553, 190766.287341, 2.372655, 2136.897968, 187943.069085
203.250000, 80402.042553, 190826.739805, 2.373407, 2137.194644, 188210.218415
203.375000, 80402.042553, 190887.193272, 2.374159, 2137.491414, 188477.404842
203.500000, 80402.042553, 190947.647744, 2.374910, 2137.788277, 188744.628377
203.625000, 80402.042553, 191008.103222, 2.375662, 2138.085235, 189011.889031
203.750000, 80402.042553, 191068.559707, 2.376414, 2138.382287, 189279.186817
203.875000, 80402.042553, 191129.017200, 2.377166, 2138.679433, 189546.521746
204.000000, 80402.042553, 191189.475703, 2.377918, 2138.976673, 189813.893830
204.125000, 80007.702128, 194892.832373, 2.435926, 2139.281163, 190081.303976
204.250000, 80007.702128, 194952.996565, 2.436678, 2139.585748, 190348.752194
204.375000, 80007.702128, 195013.161966, 2.437430, 2139.890427, 190616.238498
204.500000, 80007.702128, 195073.328577, 2.438182, 2140.195199, 190883.762897
204.625000, 80007.702128, 195133.496398, 2.438934, 2140.500066, 191151.325406
204.750000, 80007.702128, 195193.665431, 2.439686, 2140.805027, 191418.926034
204.875000, 80007.702128, 195253.835677, 2.440438, 2141.110082, 191686.564794
205.000000, 80007.702128, 195314.007137, 2.441190, 2141.415230, 191954.241698
205.125000, 79613.361702, 199014.704524, 2.499765, 2141.727701, 192221.957661
205.250000, 79613.361702, 199074.582032, 2.500517, 2142.040266, 192489.712694
205.375000, 79613.361702, 199134.460954, 2.501269, 2142.352924, 192757.506810
205.500000, 79613.361702, 199194.341288, 2.502021, 2142.665677, 193025.340019
205.625000, 79613.361702, 199254.223037, 2.502774, 2142.978524, 193293.212335
205.750000, 79613.361702, 199314.106201, 2.503526, 2143.291465, 193561.123768
205.875000, 79613.361702, 199373.990780, 2.504278, 2143.604499, 193829.074330
206.000000, 79613.361702, 199433.876776, 2.505030, 2143.917628, 194097.064034
206.125000, 79219.021277, 203131.916036, 2.564181, 2144.238151, 194365.093802
206.250000, 79219.021277, 203191.508431, 2.564933, 2144.558767, 194633.163648
206.375000, 79219.021277, 203251.102440, 2.565686, 2144.879478, 194901.273583
206.500000, 79219.021277, 203310.698064, 2.566438, 2145.200283, 195169.423619
206.625000, 79219.021277, 203370.295305, 2.567190, 2145.521182, 195437.613766
206.750000, 79219.021277, 203429.894162, 2.567943, 2145.842174, 195705.844038
206.875000, 79219.021277, 203489.494637, 2.568695, 2146.163261, 195974.114446
207.000000, 79219.021277, 203549.096730, 2.569447, 2146.484442, 196242.425001
207.125000, 78824.680851, 207244.478935, 2.629183, 2146.813090, 196510.776637
207.250000, 78824.680851, 207303.787765, 2.629935, 2147.141832, 196779.169366
207.375000, 78824.680851, 207363.098410, 2.630687, 2147.470668, 197047.603200
207.500000, 78824.680851, 207422.410872, 2.631440, 2147.799598, 197316.078149
207.625000, 78824.680851, 207481.725151, 2.632192, 2148.128622, 197584.594227
207.750000, 78824.680851, 207541.041247, 2.632945, 2148.457740, 197853.151445
207.875000, 78824.680851, 207600.359161, 2.633697, 2148.786952, 198121.749814
208.000000, 78824.680851, 207659.678894, 2.634450, 2149.116258, 198390.389346
208.125000, 78430.340426, 211352.405031, 2.694779, 2149.453106, 198659.070984
208.250000, 78430.340426, 211411.431828, 2.695531, 2149.790047, 198927.794740
208.375000, 78430.340426, 211470.460640, 2.696284, 2150.127083, 199196.560625
208.500000, 78430.340426, 211529.491469, 2.697037, 2150.464212, 199465.368652
208.625000, 78430.340426, 211588.524314, 2.697789, 2150.801436, 199734.218831
208.750000, 78430.340426, 211647.559176, 2.698542, 2151.138754, 200003.111175
208.875000, 78430.340426, 211706.596056, 2.699295, 2151.476165, 200272.045696
209.000000, 78430.340426, 211765.634954, 2.700047, 2151.813671, 200541.022405
209.125000, 78036.000000, 215455.705925, 2.760978, 2152.158794, 200810.042254
209.250000, 78036.000000, 215514.452203, 2.761731, 2152.504010, 201079.105256
209.375000, 78036.000000, 215573.200696, 2.762484, 2152.849320, 201348.211421
209.500000, 78036.000000, 215631.951404, 2.763237, 2153.194725, 201617.360761
209.625000, 78036.000000, 215690.704326, 2.763990, 2153.540224, 201886.553289
209.750000, 78036.000000, 215749.459465, 2.764743, 2153.885817, 202155.789016
209.875000, 78036.000000, 215808.216819, 2.765496, 2154.231504, 202425.067954
210.000000, 78036.000000, 215866.976389, 2.766249, 2154.577285, 202694.390115
210.125000, 77641.659574, 219554.393014, 2.827791, 2154.930759, 202963.756460
210.250000, 77641.659574, 219612.860271, 2.828544, 2155.284327, 203233.167000
210.375000, 77641.659574, 219671.329941, 2.829297, 2155.637989, 203502.621749
210.500000, 77641.659574, 219729.802022, 2.830050, 2155.991745, 203772.120717
210.625000, 77641.659574, 219788.276517, 2.830803, 2156.345595, 204041.663917
210.750000, 77641.659574, 219846.753424, 2.831557, 2156.699540, 204311.251359
210.875000, 77641.659574, 219905.232744, 2.832310, 2157.053579, 204580.883056
211.000000, 77641.659574, 219963.714478, 2.833063, 2157.407712, 204850.559020
211.125000, 77247.319149, 223648.477491, 2.895226, 2157.769615, 205120.280222
211.250000, 77247.319149, 223706.667208, 2.895980, 2158.131612, 205390.046674
211.375000, 77247.319149, 223764.859533, 2.896733, 2158.493704, 205659.858387
211.500000, 77247.319149, 223823.054467, 2.897486, 2158.855890, 205929.715373
211.625000, 77247.319149, 223881.252011, 2.898240, 2159.218170, 206199.617644
211.750000, 77247.319149, 223939.452163, 2.898993, 2159.580544, 206469.565212
211.875000, 77247.319149, 223997.654925, 2.899747, 2159.943012, 206739.558089
212.000000, 77247.319149, 224055.860297, 2.900500, 2160.305575, 207009.596286
212.125000, 76852.978723, 227737.970349, 2.963294, 2160.675986, 207279.680784
212.250000, 76852.978723, 227795.883988, 2.964048, 2161.046492, 207549.811595
212.375000, 76852.978723, 227853.800433, 2.964801, 2161.417093, 207819.988732
212.500000, 76852.978723, 227911.719682, 2.965555, 2161.787787, 208090.212205
212.625000, 76852.978723, 227969.641735, 2.966308, 2162.158575, 208360.482027
212.750000, 76852.978723, 228027.566593, 2.967062, 2162.529458, 208630.798210
212.875000, 76852.978723, 228085.494256, 2.967816, 2162.900435, 208901.160764
213.000000, 76852.978723, 228143.424724, 2.968570, 2163.271506, 209171.569702
213.125000, 76458.638298, 231822.882379, 3.032004, 2163.650507, 209442.026016
213.250000, 76458.638298, 231880.521390, 3.032758, 2164.029602, 209712.529716
213.375000, 76458.638298, 231938.163400, 3.033512, 2164.408791, 209983.080815
213.500000, 76458.638298, 231995.808409, 3.034266, 2164.788074, 210253.679324
213.625000, 76458.638298, 232053.456417, 3.035019, 2165.167451, 210524.325255
213.750000, 76458.638298, 232111.107424, 3.035773, 2165.546923, 210795.018621
213.875000, 76458.638298, 232168.761431, 3.036528, 2165.926489, 211065.759432
214.000000, 76458.638298, 232226.418437, 3.037282, 2166.306149, 211336.547700
214.125000, 76064.297872, 235903.224177, 3.101366, 2166.693820, 211607.384428
214.250000, 76064.297872, 235960.589989, 3.102120, 2167.081585, 211878.269626
214.375000, 76064.297872, 236017.958995, 3.102874, 2167.469444, 212149.203307
214.500000, 76064.297872, 236075.331194, 3.103629, 2167.857398, 212420.185481
214.625000, 76064.297872, 236132.706586, 3.104383, 2168.245446, 212691.216162
214.750000, 76064.297872, 236190.085170, 3.105137, 2168.633588, 212962.295360
214.875000, 76064.297872, 236247.466947, 3.105892, 2169.021824, 213233.423088
215.000000, 76064.297872, 236304.851916, 3.106646, 2169.410155, 213504.599358
215.125000, 75669.957447, 239979.006136, 3.171391, 2169.806579, 213775.825180
215.250000, 75669.957447, 240036.100167, 3.172145, 2170.203097, 214047.100567
215.375000, 75669.957447, 240093.197583, 3.172900, 2170.599709, 214318.425531
215.500000, 75669.957447, 240150.298385, 3.173654, 2170.996416, 214589.800083
215.625000, 75669.957447, 240207.402572, 3.174409, 2171.393217, 214861.224235
215.750000, 75669.957447, 240264.510145, 3.175164, 2171.790113, 215132.697999
215.875000, 75669.957447, 240321.621103, 3.175919, 2172.187103, 215404.221387
216.000000, 75669.957447, 240378.735446, 3.176673, 2172.584187, 215675.794410
216.125000, 75275.617021, 244050.238456, 3.242089, 2172.989448, 215947.418091
216.250000, 75275.617021, 244107.062103, 3.242844, 2173.394803, 216219.092442
216.375000, 75275.617021, 244163.889328, 3.243599, 2173.800253, 216490.817473
216.500000, 75275.617021, 244220.720131, 3.244354, 2174.205797, 216762.593198
216.625000, 75275.617021, 244277.554511, 3.245109, 2174.611436, 217034.419628
216.750000, 75275.617021, 244334.392468, 3.245864, 2175.017169, 217306.296774
216.875000, 75275.617021, 244391.234001, 3.246619, 2175.422996, 217578.224648
217.000000, 75275.617021, 244448.079111, 3.247374, 2175.828918, 217850.203263
217.125000, 74881.276596, 248116.931136, 3.313471, 2176.243102, 218122.233651
217.250000, 74881.276596, 248173.485783, 3.314226, 2176.657380, 218394.315823
217.375000, 74881.276596, 248230.044199, 3.314981, 2177.071753, 218666.449792
217.500000, 74881.276596, 248286.606384, 3.315737, 2177.486220, 218938.635570
217.625000, 74881.276596, 248343.172337, 3.316492, 2177.900782, 219210.873168
217.750000, 74881.276596, 248399.742057, 3.317248, 2178.315437, 219483.162597
217.875000, 74881.276596, 248456.315546, 3.318003, 2178.730188, 219755.503871
218.000000, 74881.276596, 248512.892801, 3.318759, 2179.145033, 220027.897000
218.125000, 74486.936170, 252179.093978, 3.385548, 2179.568226, 220300.343028
218.250000, 74486.936170, 252235.380992, 3.386304, 2179.991514, 220572.841967
218.375000, 74486.936170, 252291.671966, 3.387059, 2180.414897, 220845.393830
218.500000, 74486.936170, 252347.966898, 3.387815, 2180.838373, 221117.998626
218.625000, 74486.936170, 252404.265788, 3.388571, 2181.261945, 221390.656369
218.750000, 74486.936170, 252460.568637, 3.389327, 2181.685611, 221663.367071
218.875000, 74486.936170, 252516.875443, 3.390083, 2182.109371, 221936.130742
219.000000, 74486.936170, 252573.186205, 3.390839, 2182.533226, 222208.947395
219.125000, 74092.595745, 256236.736585, 3.458331, 2182.965517, 222481.818085
219.250000, 74092.595745, 256292.757318, 3.459087, 2183.397903, 222754.742823
219.375000, 74092.595745, 256348.782200, 3.459843, 2183.830384, 223027.721621
219.500000, 74092.595745, 256404.811229, 3.460600, 2184.262959, 223300.754491
219.625000, 74092.595745, 256460.844406, 3.461356, 2184.695628, 223573.841444
219.750000, 74092.595745, 256516.881730, 3.462112, 2185.128392, 223846.982493
219.875000, 74092.595745, 256572.923200, 3.462869, 2185.561251, 224120.177649
220.000000, 74092.595745, 256628.968816, 3.463625, 2185.994204, 224393.426925
220.125000, 73698.255319, 260289.868363, 3.531832, 2186.435683, 224666.731385
220.250000, 73698.255319, 260345.624150, 3.532589, 2186.877256, 224940.091042
220.375000, 73698.255319, 260401.384275, 3.533345, 2187.318925, 225213.505908
220.500000, 73698.255319, 260457.148735, 3.534102, 2187.760687, 225486.975994
220.625000, 73698.255319, 260512.917531, 3.534859, 2188.202545, 225760.501312
220.750000, 73698.255319, 260568.690663, 3.535615, 2188.644497, 226034.081874
220.875000, 73698.255319, 260624.468129, 3.536372, 2189.086543, 226307.717692
221.000000, 73698.255319, 260680.249928, 3.537129, 2189.528684, 226581.408777
221.125000, 73303.914894, 264338.498518, 3.606062, 2189.979442, 226855.156208
221.250000, 73303.914894, 264393.990679, 3.606820, 2190.430295, 227128.959994
221.375000, 73303.914894, 264449.487365, 3.607577, 2190.881242, 227402.820150
221.500000, 73303.914894, 264504.988574, 3.608334, 2191.332283, 227676.736685
221.625000, 73303.914894, 264560.494307, 3.609091, 2191.783420, 227950.709613
221.750000, 73303.914894, 264616.004561, 3.609848, 2192.234651, 228224.738944
221.875000, 73303.914894, 264671.519338, 3.610606, 2192.685976, 228498.824691
222.000000, 73303.914894, 264727.038636, 3.611363, 2193.137397, 228772.966865
222.125000, 72909.574468, 268382.636057, 3.681034, 2193.597526, 229047.166556
222.250000, 72909.574468, 268437.865895, 3.681792, 2194.057750, 229321.423775
222.375000, 72909.574468, 268493.100445, 3.682549, 2194.518069, 229595.738534
222.500000, 72909.574468, 268548.339705, 3.683307, 2194.978482, 229870.110844
222.625000, 72909.574468, 268603.583675, 3.684065, 2195.438990, 230144.540718
222.750000, 72909.574468, 268658.832353, 3.684822, 2195.899593, 230419.028167
222.875000, 72909.574468, 268714.085740, 3.685580, 2196.360290, 230693.573203
223.000000, 72909.574468, 268769.343834, 3.686338, 2196.821083, 230968.175838
223.125000, 72515.234043, 272422.289786, 3.756759, 2197.290678, 231242.837173
223.250000, 72515.234043, 272477.258589, 3.757517, 2197.760367, 231517.557219
223.375000, 72515.234043, 272532.232290, 3.758276, 2198.230152, 231792.335988
223.500000, 72515.234043, 272587.210886, 3.759034, 2198.700031, 232067.173492
223.625000, 72515.234043, 272642.194378, 3.759792, 2199.170005, 232342.069742
223.750000, 72515.234043, 272697.182765, 3.760550, 2199.640074, 232617.024752
223.875000, 72515.234043, 272752.176045, 3.761309, 2200.110237, 232892.038531
224.000000, 72515.234043, 272807.174219, 3.762067, 2200.580496, 233167.111093
224.125000, 72120.893617, 276457.468311, 3.833251, 2201.059652, 233442.243550
224.250000, 72120.893617, 276512.177351, 3.834009, 2201.538903, 233717.435913
224.375000, 72120.893617, 276566.891473, 3.834768, 2202.018249, 233992.688194
224.500000, 72120.893617, 276621.610676, 3.835527, 2202.497690, 234268.000405
224.625000, 72120.893617, 276676.334960, 3.836285, 2202.977226, 234543.372558
224.750000, 72120.893617, 276731.064323, 3.837044, 2203.456856, 234818.804665
224.875000, 72120.893617, 276785.798764, 3.837803, 2203.936582, 235094.296738
225.000000, 72120.893617, 276840.538283, 3.838562, 2204.416402, 235369.848788
225.125000, 71726.553191, 280488.180036, 3.910521, 2204.905217, 235645.461940
225.250000, 71726.553191, 280542.630568, 3.911280, 2205.394127, 235921.136206
225.375000, 71726.553191, 280597.086367, 3.912039, 2205.883132, 236196.871598
225.500000, 71726.553191, 280651.547430, 3.912798, 2206.372232, 236472.668127
225.625000, 71726.553191, 280706.013759, 3.913558, 2206.861426, 236748.525805
225.750000, 71726.553191, 280760.485350, 3.914317, 2207.350716, 237024.444644
225.875000, 71726.553191, 280814.962204, 3.915077, 2207.840101, 237300.424657
226.000000, 71726.553191, 280869.444319, 3.915836, 2208.329580, 237576.465855
226.125000, 71332.212766, 284514.433164, 3.988583, 2208.828153, 237852.569374
226.250000, 71332.212766, 284568.626428, 3.989342, 2209.326821, 238128.735226
226.375000, 71332.212766, 284622.825141, 3.990102, 2209.825584, 238404.963424
226.500000, 71332.212766, 284677.029303, 3.990862, 2210.324441, 238681.253980
226.625000, 71332.212766, 284731.238913, 3.991622, 2210.823394, 238957.606904
226.750000, 71332.212766, 284785.453969, 3.992382, 2211.322442, 239234.022209
226.875000, 71332.212766, 284839.674471, 3.993142, 2211.821585, 239510.499907
227.000000, 71332.212766, 284893.900417, 3.993902, 2212.320823, 239787.040010
227.125000, 70937.872340, 288536.235692, 4.067450, 2212.829254, 240063.643667
227.250000, 70937.872340, 288590.172911, 4.068210, 2213.337780, 240340.310889
227.375000, 70937.872340, 288644.115763, 4.068971, 2213.846401, 240617.041689
227.500000, 70937.872340, 288698.064245, 4.069731, 2214.355118, 240893.836079
227.625000, 70937.872340, 288752.018358, 4.070492, 2214.863929, 241170.694070
227.750000, 70937.872340, 288805.978099, 4.071252, 2215.372836, 241447.615675
227.875000, 70937.872340, 288859.943468, 4.072013, 2215.881837, 241724.600904
228.000000, 70937.872340, 288913.914463, 4.072774, 2216.390934, 242001.649771
228.125000, 70543.531915, 292553.595417, 4.147136, 2216.909326, 242278.763437
228.250000, 70543.531915, 292607.277799, 4.147897, 2217.427813, 242555.941914
228.375000, 70543.531915, 292660.965994, 4.148658, 2217.946395, 242833.185213
228.500000, 70543.531915, 292714.660003, 4.149419, 2218.465073, 243110.493347
228.625000, 70543.531915, 292768.359823, 4.150180, 2218.983845, 243387.866328
228.750000, 70543.531915, 292822.065453, 4.150941, 2219.502713, 243665.304167
228.875000, 70543.531915, 292875.776893, 4.151703, 2220.021676, 243942.806876
229.000000, 70543.531915, 292929.494139, 4.152464, 2220.540734, 244220.374468
229.125000, 70149.191489, 296566.519928, 4.227654, 2221.069191, 244498.008117
229.250000, 70149.191489, 296619.948664, 4.228416, 2221.597743, 244775.707835
229.375000, 70149.191489, 296673.383394, 4.229178, 2222.126390, 245053.473633
229.500000, 70149.191489, 296726.824118, 4.229939, 2222.655132, 245331.305525
229.625000, 70149.191489, 296780.270835, 4.230701, 2223.183970, 245609.203521
229.750000, 70149.191489, 296833.723542, 4.231463, 2223.712903, 245887.167634
229.875000, 70149.191489, 296887.182239, 4.232225, 2224.241931, 246165.197875
230.000000, 70149.191489, 296940.646923, 4.232987, 2224.771054, 246443.294257
230.125000, 69754.851064, 300575.016610, 4.309020, 2225.309682, 246721.457967
230.250000, 69754.851064, 300628.192875, 4.309782, 2225.848404, 246999.689018
230.375000, 69754.851064, 300681.375314, 4.310544, 2226.387223, 247277.987421
230.500000, 69754.851064, 300734.563927, 4.311307, 2226.926136, 247556.353188
230.625000, 69754.851064, 300787.758713, 4.312069, 2227.465145, 247834.786331
230.750000, 69754.851064, 300840.959669, 4.312832, 2228.004249, 248113.286862
230.875000, 69754.851064, 300894.166794, 4.313595, 2228.543448, 248391.854793
231.000000, 69754.851064, 300947.380086, 4.314358, 2229.082743, 248670.490136
231.125000, 69360.510638, 304579.092641, 4.391246, 2229.631648, 248949.194092
231.250000, 69360.510638, 304632.017593, 4.392009, 2230.180650, 249227.966673
231.375000, 69360.510638, 304684.948900, 4.392773, 2230.729746, 249506.807891
231.500000, 69360.510638, 304737.886559, 4.393536, 2231.278938, 249785.717759
231.625000, 69360.510638, 304790.830570, 4.394299, 2231.828226, 250064.696287
231.750000, 69360.510638, 304843.780930, 4.395063, 2232.377608, 250343.743488
231.875000, 69360.510638, 304896.737638, 4.395826, 2232.927087, 250622.859374
232.000000, 69360.510638, 304949.700692, 4.396590, 2233.476660, 250902.043956
232.125000, 68966.170213, 308578.754991, 4.474350, 2234.035954, 251181.298450
232.250000, 68966.170213, 308631.429774, 4.475113, 2234.595343, 251460.622868
232.375000, 68966.170213, 308684.111089, 4.475877, 2235.154828, 251740.017222
232.500000, 68966.170213, 308736.798936, 4.476641, 2235.714408, 252019.481523
232.625000, 68966.170213, 308789.493311, 4.477405, 2236.274084, 252299.015783
232.750000, 68966.170213, 308842.194215, 4.478169, 2236.833855, 252578.620015
232.875000, 68966.170213, 308894.901644, 4.478934, 2237.393722, 252858.294230
233.000000, 68966.170213, 308947.615598, 4.479698, 2237.953684, 253138.038441
233.125000, 68571.829787, 312574.010423, 4.558344, 2238.523477, 253417.853875
233.250000, 68571.829787, 312626.436162, 4.559109, 2239.093365, 253697.740546
233.375000, 68571.829787, 312678.868612, 4.559873, 2239.663350, 253977.698465
233.500000, 68571.829787, 312731.307769, 4.560638, 2240.233429, 254257.727643
233.625000, 68571.829787, 312783.753634, 4.561403, 2240.803605, 254537.828094
233.750000, 68571.829787, 312836.206203, 4.562168, 2241.373876, 254817.999829
233.875000, 68571.829787, 312888.665476, 4.562933, 2241.944242, 255098.242859
234.000000, 68571.829787, 312941.131450, 4.563698, 2242.514705, 255378.557197
234.125000, 68177.489362, 316564.865489, 4.643246, 2243.095110, 255658.944086
234.250000, 68177.489362, 316617.043294, 4.644011, 2243.675612, 255939.403537
234.375000, 68177.489362, 316669.227986, 4.644777, 2244.256209, 256219.935563
234.500000, 68177.489362, 316721.419563, 4.645542, 2244.836902, 256500.540176
234.625000, 68177.489362, 316773.618024, 4.646308, 2245.417690, 256781.217387
234.750000, 68177.489362, 316825.823366, 4.647074, 2245.998575, 257061.967209
234.875000, 68177.489362, 316878.035588, 4.647840, 2246.579554, 257342.789653
235.000000, 68177.489362, 316930.254688, 4.648606, 2247.160630, 257623.684732
235.125000, 67783.148936, 320551.326531, 4.729071, 2247.751764, 257904.653703
235.250000, 67783.148936, 320603.257495, 4.729837, 2248.342994, 258185.696577
235.375000, 67783.148936, 320655.195522, 4.730603, 2248.934319, 258466.813367
235.500000, 67783.148936, 320707.140611, 4.731370, 2249.525740, 258748.004084
235.625000, 67783.148936, 320759.092758, 4.732136, 2250.117257, 259029.268742
235.750000, 67783.148936, 320811.051963, 4.732903, 2250.708870, 259310.607350
235.875000, 67783.148936, 320863.018223, 4.733669, 2251.300579, 259592.019923
236.000000, 67783.148936, 320914.991537, 4.734436, 2251.892383, 259873.506471
236.125000, 67388.808511, 324533.399679, 4.815835, 2252.494363, 260155.068266
236.250000, 67388.808511, 324585.084879, 4.816602, 2253.096438, 260436.705321
236.375000, 67388.808511, 324636.777317, 4.817369, 2253.698609, 260718.417647
236.500000, 67388.808511, 324688.476992, 4.818136, 2254.300876, 261000.205256
236.625000, 67388.808511, 324740.183900, 4.818904, 2254.903239, 261282.068161
236.750000, 67388.808511, 324791.898041, 4.819671, 2255.505698, 261564.006374
236.875000, 67388.808511, 324843.619412, 4.820439, 2256.108253, 261846.019905
237.000000, 67388.808511, 324895.348011, 4.821206, 2256.710904, 262128.108768
237.125000, 66994.468085, 328511.090850, 4.903555, 2257.323848, 262410.274249
237.250000, 66994.468085, 328562.531346, 4.904323, 2257.936889, 262692.516360
237.375000, 66994.468085, 328613.979255, 4.905091, 2258.550025, 262974.835113
237.500000, 66994.468085, 328665.434574, 4.905859, 2259.163257, 263257.230521
237.625000, 66994.468085, 328716.897301, 4.906627, 2259.776586, 263539.702594
237.750000, 66994.468085, 328768.367435, 4.907396, 2260.390010, 263822.251345
237.875000, 66994.468085, 328819.844973, 4.908164, 2261.003531, 264104.876787
238.000000, 66994.468085, 328871.329913, 4.908933, 2261.617147, 264387.578930
238.125000, 66600.127660, 332484.405748, 4.992249, 2262.241179, 264670.359077
238.250000, 66600.127660, 332535.602584, 4.993017, 2262.865306, 264953.217241
238.375000, 66600.127660, 332586.807006, 4.993786, 2263.489529, 265236.153432
238.500000, 66600.127660, 332638.019011, 4.994555, 2264.113848, 265519.167663
238.625000, 66600.127660, 332689.238599, 4.995324, 2264.738264, 265802.259946
238.750000, 66600.127660, 332740.465766, 4.996094, 2265.362776, 266085.430293
238.875000, 66600.127660, 332791.700510, 4.996863, 2265.987384, 266368.678716
239.000000, 66600.127660, 332842.942830, 4.997632, 2266.612088, 266652.005227
239.125000, 66205.787234, 336453.349862, 5.081933, 2267.247329, 266935.411143
239.250000, 66205.787234, 336504.304064, 5.082702, 2267.882667, 267218.896476
239.375000, 66205.787234, 336555.266025, 5.083472, 2268.518101, 267502.461239
239.500000, 66205.787234, 336606.235742, 5.084242, 2269.153631, 267786.105443
239.625000, 66205.787234, 336657.213214, 5.085012, 2269.789258, 268069.829100
239.750000, 66205.787234, 336708.198438, 5.085782, 2270.424980, 268353.632222
239.875000, 66205.787234, 336759.191411, 5.086552, 2271.060799, 268637.514822
240.000000, 66205.787234, 336810.192133, 5.087323, 2271.696715, 268921.476912
240.125000, 65811.446809, 340417.928464, 5.172625, 2272.343293, 269205.519823
240.250000, 65811.446809, 340468.641042, 5.173395, 2272.989967, 269489.643569
240.375000, 65811.446809, 340519.361552, 5.174166, 2273.636738, 269773.848161
240.500000, 65811.446809, 340570.089989, 5.174937, 2274.283605, 270058.133612
240.625000, 65811.446809, 340620.826353, 5.175708, 2274.930569, 270342.499933
240.750000, 65811.446809, 340671.570640, 5.176479, 2275.577629, 270626.947137
240.875000, 65811.446809, 340722.322849, 5.177250, 2276.224785, 270911.475235
241.000000, 65811.446809, 340773.082977, 5.178021, 2276.872037, 271196.084239
241.125000, 65417.106383, 344378.146609, 5.264344, 2277.530080, 271480.775499
241.250000, 65417.106383, 344428.618557, 5.265115, 2278.188220, 271765.549027
241.375000, 65417.106383, 344479.098607, 5.265887, 2278.846456, 272050.404834
241.500000, 65417.106383, 344529.586756, 5.266659, 2279.504788, 272335.342932
